telemetry_id,driver_id,delivery_id,session_id,timestamp,latitude,longitude,altitude_m,heading_degrees,speed_mph,gps_accuracy_m,hard_brake_event,rapid_acceleration_event,sharp_turn_event,speeding_event,phone_interaction_event,device_type,app_version,battery_pct,network_type,signal_strength_dbm,delivery_status,estimated_arrival_min,distance_to_destination_mi,on_time_flag,weather_condition,temperature_f,traffic_condition,time_of_day_segment,trip_distance_elapsed_mi,idle_time_sec,safety_score,earnings_per_mile
TEL-F245A1B469C9,DRV-1013,PR-240731-JNZHWBG,SES-572B8A5A,2025-03-09T09:03:00.000Z,33.03308,-96.649624,123.8,99.5,29.1,9.7,False,False,False,False,False,ios,4.2.1,64,LTE,-64,en_route_to_restaurant,0.2,0.074,False,clear,68.3,light,breakfast,1.243,0,100,3.08
TEL-A07058FC4169,DRV-1005,PR-240723-4RFF1BC,SES-BF6835F3,2025-03-06T23:29:30.000Z,32.987063,-96.606726,161.8,0.0,0.0,13.5,False,False,False,False,False,ios,4.1.2,71,offline,-70,waiting_at_restaurant,0.0,0.0,True,clear,88.3,moderate,late_night,0.855,19,100,3.75
TEL-8EB6B56FCE70,DRV-1016,PR-240612-LP6QZGD,SES-93FB0D0A,2025-03-01T20:33:30.000Z,32.986789,-96.614986,162.1,0.0,0.0,12.2,False,False,False,False,False,android,4.2.1,51,LTE,-70,waiting_at_restaurant,0.0,0.0,True,clear,85.7,light,dinner,0.99,6,98,2.22
TEL-895B1E41B516,DRV-1003,PR-240705-2MLVSJB,SES-78ECF337,2025-03-06T01:32:00.000Z,33.039999,-96.622022,127.1,0.0,0.0,6.1,False,False,False,False,False,ios,4.1.2,75,LTE,-81,delivered,0.0,0.0,True,rain,96.5,moderate,late_night,1.137,0,99,1.51
TEL-34235D574891,DRV-1005,,SES-09F4A4A5,2025-03-07T06:58:00.000Z,33.014152,-96.761253,146.1,0.0,0.0,17.5,False,False,False,False,False,ios,4.1.2,78,LTE,-89,idle,0.0,0.0,True,clear,101.3,light,breakfast,0.0,34,98,1.64
TEL-F52F8D284EAB,DRV-1006,PR-240608-LI28MT1,SES-BDBF1328,2025-03-05T00:22:00.000Z,32.952008,-96.734516,150.2,0.0,0.0,17.2,False,False,False,False,False,ios,4.2.0,63,5G,-95,waiting_at_restaurant,0.0,0.0,True,rain,72.8,moderate,late_night,0.47,28,99,3.64
TEL-2921358240C4,DRV-1009,PR-240627-PJAXM5V,SES-4BC33512,2025-03-04T06:39:30.000Z,32.784209,-96.762737,134.6,62.1,24.2,16.7,True,True,False,False,False,android,4.2.1,57,LTE,-85,en_route_to_customer,0.2,0.068,True,rain,79.4,moderate,breakfast,2.3,0,76,3.61
TEL-986F6C5D0B06,DRV-1019,PR-240815-AWYOEZ1,SES-2D790761,2025-03-04T22:42:00.000Z,32.769093,-96.789741,168.0,358.2,31.7,15.4,False,False,False,False,False,android,4.1.2,61,LTE,-86,en_route_to_customer,6.2,3.253,True,clear,79.1,light,late_night,1.508,0,100,2.28
TEL-9BB40904D31E,DRV-1017,,SES-2566FE31,2025-03-04T20:00:30.000Z,32.937191,-96.647182,143.3,0.0,0.0,11.0,False,False,False,False,False,android,4.1.2,82,3G,-66,idle,0.0,0.0,True,clear,76.1,light,dinner,0.0,30,99,1.62
TEL-D6995C1A9E24,DRV-1015,PR-240627-YANKFCJ,SES-E406C4E8,2025-03-06T08:25:30.000Z,32.988015,-96.7784,131.6,335.7,28.9,12.6,False,False,False,False,False,android,4.1.2,64,5G,-85,en_route_to_customer,0.1,0.024,True,clear,54.8,light,breakfast,2.991,0,99,1.55
TEL-C970AB1B5D4E,DRV-1001,PR-240801-FK99F8D,SES-5723E2AE,2025-03-08T14:24:00.000Z,33.024507,-96.650525,149.7,0.0,0.0,3.2,False,False,False,False,False,android,4.2.0,77,5G,-89,waiting_at_restaurant,0.0,0.0,True,clear,67.9,moderate,lunch,0.725,10,98,3.78
TEL-B14956B0D1F6,DRV-1019,PR-240625-B3Q6XY4,SES-06B1683F,2025-03-04T23:34:00.000Z,33.016927,-96.790558,160.1,271.8,34.9,13.6,False,False,False,False,False,android,4.1.2,70,LTE,-77,en_route_to_restaurant,0.1,0.053,False,rain,89.7,light,late_night,1.077,0,98,3.46
TEL-3C0A247F3087,DRV-1003,PR-240731-1EXU0DL,SES-74A4033B,2025-03-06T16:27:00.000Z,33.009332,-96.616352,131.1,289.8,18.7,16.6,False,False,False,False,False,ios,4.1.2,95,LTE,-64,en_route_to_customer,1.9,0.607,True,rain,100.5,heavy,dinner,0.817,0,100,1.6
TEL-B2E524F834D3,DRV-1008,PR-240829-ROTWOSN,SES-679E03B9,2025-03-05T08:11:30.000Z,33.020984,-96.646671,137.1,0.0,0.0,2.7,False,False,False,False,False,android,4.2.0,38,LTE,-71,waiting_at_restaurant,0.0,0.0,True,clear,52.9,moderate,breakfast,0.748,24,97,1.88
TEL-144B4E29238B,DRV-1012,PR-240615-0YQ1LUT,SES-5B64DFFE,2025-03-03T10:43:00.000Z,33.054516,-96.621898,174.7,359.1,20.5,5.5,False,False,False,False,False,android,4.2.0,76,5G,-98,en_route_to_customer,4.7,1.622,False,fog,45.9,heavy,breakfast,0.96,0,99,1.22
TEL-E27611D96EA9,DRV-1016,PR-240710-6JPUEFM,SES-6AEE4771,2025-03-01T13:07:30.000Z,32.742682,-96.7916,155.7,218.5,23.8,6.0,False,False,False,False,False,android,4.2.1,79,LTE,-94,en_route_to_customer,0.7,0.28,True,rain,93.0,light,lunch,2.456,0,98,3.43
TEL-353E5FA7F4C8,DRV-1009,,SES-CC4BE358,2025-03-05T00:57:00.000Z,32.947638,-96.769765,144.1,0.0,0.0,15.5,False,False,False,False,False,android,4.2.1,64,3G,-58,idle,0.0,0.0,True,clear,102.1,light,late_night,0.0,0,100,1.95
TEL-ACECDEA806AE,DRV-1013,PR-240609-XWTCQ78,SES-44070ECA,2025-03-09T10:38:30.000Z,33.008875,-96.729163,148.5,6.7,10.7,14.2,False,False,False,False,False,ios,4.2.1,79,wifi,-73,en_route_to_customer,6.9,1.238,False,fog,50.1,moderate,breakfast,1.355,0,100,2.71
TEL-4ACC967D747D,DRV-1005,PR-240613-N5PB3GT,SES-D60FBDEE,2025-03-06T22:35:00.000Z,32.979124,-96.727518,126.7,37.1,10.4,17.2,False,False,False,False,False,ios,4.1.2,69,offline,-56,en_route_to_customer,2.2,0.379,True,clear,60.0,heavy,late_night,0.832,0,100,2.02
TEL-8DFDFECBFF87,DRV-1006,PR-240620-3SW9W5Z,SES-C560B8C0,2025-03-05T03:40:30.000Z,32.965672,-96.637029,132.4,0.0,0.0,11.4,False,False,False,False,False,ios,4.2.0,63,wifi,-66,waiting_at_restaurant,0.0,0.0,True,fog,77.6,light,late_night,1.196,11,99,2.59
TEL-3AE79533DE19,DRV-1003,PR-240604-QTVE3WO,SES-0E647F07,2025-03-06T04:59:00.000Z,32.991583,-96.623436,138.6,350.8,12.4,17.2,True,False,False,False,False,ios,4.1.2,40,5G,-72,en_route_to_restaurant,0.4,0.079,True,clear,65.3,moderate,late_night,1.038,0,84,3.32
TEL-04C00248793B,DRV-1007,PR-240824-HE7TUW7,SES-88C44D06,2025-03-03T06:33:30.000Z,32.915721,-96.591419,152.4,311.4,26.9,11.1,False,False,False,False,False,ios,4.2.0,53,3G,-78,en_route_to_customer,0.1,0.03,True,rain,68.7,light,breakfast,2.653,0,100,3.25
TEL-178AD1CD39F6,DRV-1013,PR-240605-JYH8M0V,SES-4B7C60A8,2025-03-09T07:01:00.000Z,32.926317,-96.643471,132.7,137.8,16.0,6.0,False,False,False,False,False,ios,4.2.1,67,3G,-84,en_route_to_restaurant,0.3,0.067,True,clear,81.9,light,breakfast,0.698,0,99,3.39
TEL-F4EFAB035001,DRV-1013,PR-240809-BE03CVI,SES-4C51DF02,2025-03-09T21:12:00.000Z,32.984447,-96.594011,132.1,0.0,0.0,11.1,False,False,False,False,False,ios,4.2.1,83,3G,-82,delivered,0.0,0.0,True,clear,66.7,moderate,late_night,1.602,0,100,1.47
TEL-E06F654D6CEE,DRV-1009,PR-240811-CE4ZLFE,SES-B71A3D77,2025-03-04T21:26:00.000Z,32.9316,-96.558633,123.9,0.0,0.0,14.3,False,False,False,False,False,android,4.2.1,79,offline,-81,delivered,0.0,0.0,True,clear,84.6,light,late_night,1.783,0,100,2.67
TEL-DAA963EC59D2,DRV-1015,PR-240804-ADEWI89,SES-E76AF0B7,2025-03-05T11:46:00.000Z,32.975491,-96.579303,154.7,0.0,0.0,17.5,False,False,False,False,False,android,4.1.2,98,LTE,-80,delivered,0.0,0.0,True,fog,91.9,light,lunch,2.026,0,100,2.13
TEL-B4660F002410,DRV-1011,,SES-78BF9D52,2025-03-04T19:09:00.000Z,33.059897,-96.66746,132.6,0.0,0.0,16.5,False,False,False,False,False,android,4.2.1,37,LTE,-84,idle,0.0,0.0,True,rain,93.6,moderate,dinner,0.0,20,100,1.6
TEL-43707555494C,DRV-1014,PR-240624-PCQ0XHP,SES-05460BED,2025-03-09T22:30:30.000Z,32.952438,-96.758121,169.8,357.4,24.0,16.5,False,False,False,False,False,ios,4.1.2,82,offline,-82,en_route_to_restaurant,0.1,0.034,True,clear,81.5,light,late_night,1.265,0,97,1.3
TEL-6165A282EC15,DRV-1000,PR-240718-KBN09JQ,SES-E3959BAE,2025-03-07T18:17:00.000Z,32.80542,-96.802419,167.3,137.0,7.7,7.7,False,False,False,False,False,ios,4.1.2,45,3G,-92,en_route_to_customer,0.4,0.053,True,clear,52.5,heavy,dinner,0.86,0,99,1.39
TEL-994ECBC19132,DRV-1010,PR-240717-8M6Y3HZ,SES-85A0AB0D,2025-03-07T14:52:00.000Z,32.942999,-96.774698,123.9,36.5,31.0,14.8,False,False,False,False,False,ios,4.2.0,91,LTE,-58,en_route_to_restaurant,1.2,0.628,True,clear,79.1,light,lunch,0.722,0,97,1.79
TEL-D1ADA7E23DAC,DRV-1010,PR-240601-QFB30JG,SES-51937B65,2025-03-06T21:31:00.000Z,33.091399,-96.679376,133.1,270.7,16.5,2.9,False,False,False,False,False,ios,4.2.0,44,LTE,-65,en_route_to_customer,1.1,0.293,False,rain,64.3,light,late_night,2.698,0,100,2.34
TEL-6E6FB4EA5A19,DRV-1007,PR-240713-A53XSJT,SES-C657C4CF,2025-03-03T07:16:00.000Z,33.024929,-96.73647,156.8,18.7,31.0,5.8,False,False,False,False,False,ios,4.2.0,77,5G,-67,en_route_to_customer,0.2,0.089,True,clear,60.9,light,breakfast,2.133,0,100,2.5
TEL-35D014F19928,DRV-1002,PR-240707-RI4UB62,SES-A41DD358,2025-03-02T18:59:30.000Z,32.996019,-96.733462,131.8,108.3,11.2,9.4,False,False,False,False,False,ios,4.2.0,58,wifi,-73,en_route_to_customer,0.7,0.139,True,rain,55.7,heavy,dinner,1.114,0,100,1.85
TEL-309EBE027962,DRV-1008,PR-240809-AGIOGWW,SES-6C129B3B,2025-03-05T16:48:30.000Z,32.782834,-96.829984,127.3,268.9,18.8,8.0,False,False,False,False,False,android,4.2.0,83,3G,-91,en_route_to_customer,0.6,0.194,True,clear,72.8,light,dinner,1.964,0,100,1.37
TEL-852BCD7552F5,DRV-1005,PR-240712-6206ESQ,SES-1BFA5532,2025-03-07T08:09:30.000Z,32.739207,-96.810295,171.5,0.0,0.0,3.6,False,False,False,False,False,ios,4.1.2,69,offline,-105,delivered,0.0,0.0,True,rain,71.4,moderate,breakfast,1.856,0,100,1.43
TEL-3A439D0E5C89,DRV-1004,PR-240828-PQYEQ89,SES-3CF893F7,2025-03-03T05:21:30.000Z,32.785638,-96.786103,151.4,72.7,23.1,17.1,False,False,False,False,False,android,4.1.2,57,5G,-82,en_route_to_restaurant,0.2,0.093,True,clear,73.0,moderate,breakfast,0.607,0,98,3.54
TEL-0EBEF581BEC7,DRV-1016,PR-240815-T3OKRYG,SES-65F3D22A,2025-03-02T04:53:00.000Z,33.039077,-96.670004,146.0,0.0,0.0,13.5,False,False,False,False,False,android,4.2.1,62,5G,-90,waiting_at_restaurant,0.0,0.0,True,rain,103.0,heavy,late_night,0.562,38,98,1.51
TEL-705D1AC3D5BA,DRV-1018,PR-240804-U2NHSKK,SES-B19C2DFF,2025-03-04T23:33:30.000Z,32.779513,-96.832792,163.2,5.6,30.8,16.7,False,False,False,False,False,android,4.1.2,44,LTE,-70,en_route_to_customer,0.2,0.091,True,clear,73.8,light,late_night,1.434,0,100,3.46
TEL-7D820EDDF1AA,DRV-1016,PR-240813-3W8RG4C,SES-6C9419E1,2025-03-02T01:29:00.000Z,32.99079,-96.625995,164.4,4.7,17.5,13.5,False,False,False,False,False,android,4.2.1,55,3G,-58,en_route_to_restaurant,2.7,0.782,True,rain,95.7,moderate,late_night,0.483,0,100,3.18
TEL-1F095AA91393,DRV-1013,PR-240608-H3PGUY3,SES-8CBFD4A6,2025-03-09T20:40:30.000Z,32.736993,-96.763749,130.5,107.6,17.9,4.3,False,False,False,False,False,ios,4.2.1,55,LTE,-104,en_route_to_customer,0.1,0.041,True,clear,58.1,light,dinner,2.804,0,99,2.71
TEL-ED91B88BA6C8,DRV-1016,PR-240710-6JPUEFM,SES-6AEE4771,2025-03-01T13:09:30.000Z,32.739813,-96.795667,125.3,220.1,21.1,15.7,False,False,False,False,False,android,4.2.1,76,LTE,-90,en_route_to_customer,0.1,0.025,True,fog,48.5,light,lunch,3.477,0,100,1.87
TEL-920D1F854555,DRV-1010,PR-240601-3SFXPKC,SES-5A483EC8,2025-03-07T11:02:00.000Z,33.012956,-96.764471,143.7,181.6,25.3,6.1,False,False,False,False,False,ios,4.2.0,53,5G,-82,en_route_to_restaurant,3.8,1.614,True,rain,101.3,light,lunch,0.211,0,97,3.33
TEL-CB6876D7B320,DRV-1000,PR-240621-3AYKD2Q,SES-A0F14F8B,2025-03-07T08:46:00.000Z,32.996818,-96.734241,143.3,257.7,13.1,16.8,False,True,False,False,False,ios,4.1.2,36,LTE,-92,en_route_to_restaurant,0.2,0.038,True,clear,61.6,heavy,breakfast,0.811,0,92,3.0
TEL-32FA3AF9B6BC,DRV-1008,PR-240614-8T45OO8,SES-B3F0CFA1,2025-03-05T18:16:30.000Z,32.985005,-96.727509,145.7,0.0,0.0,15.6,False,False,False,False,False,android,4.2.0,54,5G,-84,waiting_at_restaurant,0.0,0.0,True,clear,81.6,heavy,dinner,0.748,33,100,2.77
TEL-60BAE67EA587,DRV-1000,PR-240626-LW3F5AZ,SES-BA33A22A,2025-03-07T05:09:00.000Z,32.919566,-96.634308,160.1,0.0,0.0,4.4,False,False,False,False,False,ios,4.1.2,84,LTE,-58,delivered,0.0,0.0,True,clear,63.8,light,breakfast,3.238,0,100,1.78
TEL-CDF9680EBD7A,DRV-1018,PR-240618-TWBVLZM,SES-E3A21382,2025-03-05T09:04:00.000Z,33.009872,-96.641287,157.0,191.4,36.2,3.1,False,False,False,False,False,android,4.1.2,56,offline,-60,en_route_to_customer,0.4,0.212,True,clear,48.8,light,breakfast,2.073,0,100,1.77
TEL-14930436F16D,DRV-1002,PR-240703-FAS5CJG,SES-20488E44,2025-03-02T13:31:00.000Z,33.070494,-96.652839,174.1,0.0,0.0,17.6,False,False,False,False,False,ios,4.2.0,80,LTE,-62,waiting_at_restaurant,0.0,0.0,True,clear,55.8,heavy,lunch,0.75,40,100,2.33
TEL-DF29BE0B759E,DRV-1006,PR-240617-6982MIP,SES-133D0654,2025-03-04T23:26:30.000Z,33.021844,-96.611874,125.4,35.3,15.8,12.2,False,False,False,False,False,ios,4.2.0,80,5G,-75,en_route_to_customer,5.4,1.412,True,clear,91.0,heavy,late_night,0.463,0,98,2.11
TEL-66F2253EE7CB,DRV-1015,PR-250812-0LNZ2JM,SES-12509E45,2025-03-06T07:53:00.000Z,33.093065,-96.675163,142.1,101.2,12.1,8.0,False,False,False,False,False,android,4.1.2,80,5G,-76,en_route_to_restaurant,1.5,0.305,True,clear,61.6,moderate,breakfast,0.328,0,100,1.5
TEL-B1892F512ECD,DRV-1018,PR-240722-WLDEJU1,SES-883C7E18,2025-03-05T10:24:00.000Z,33.011614,-96.640011,138.7,134.1,25.8,14.5,False,False,False,False,False,android,4.1.2,90,LTE,-59,en_route_to_restaurant,3.3,1.405,True,clear,97.1,moderate,breakfast,0.215,0,100,1.78
TEL-DD87030482D5,DRV-1001,PR-240613-KMNVUAH,SES-B0F1DC40,2025-03-08T05:54:30.000Z,32.968227,-96.733693,167.4,270.8,25.2,4.3,False,False,False,False,False,android,4.2.0,52,5G,-82,en_route_to_restaurant,0.0,0.017,True,clear,52.6,light,breakfast,1.65,0,100,3.34
TEL-D904FB6AE1FC,DRV-1015,PR-240712-2ZVOYS2,SES-1D29D554,2025-03-06T08:53:00.000Z,32.956885,-96.748322,133.7,142.4,15.5,7.3,False,False,False,False,False,android,4.1.2,61,LTE,-96,en_route_to_customer,3.0,0.774,True,clear,82.8,moderate,breakfast,1.257,0,100,1.28
TEL-382702412FCE,DRV-1010,PR-240702-WU3L69F,SES-51ABF5A2,2025-03-07T00:04:00.000Z,32.954114,-96.627562,130.5,321.5,9.9,6.4,False,False,False,False,False,ios,4.2.0,71,LTE,-94,en_route_to_customer,8.4,1.381,True,clear,53.8,moderate,late_night,0.882,0,100,3.42
TEL-A574D051B609,DRV-1000,PR-240709-4QH8PAR,SES-2D084744,2025-03-07T15:36:30.000Z,32.8056,-96.807712,144.7,180.3,23.2,16.8,False,False,False,False,False,ios,4.1.2,89,LTE,-55,en_route_to_restaurant,2.9,1.119,True,clear,82.1,moderate,dinner,0.369,0,98,1.41
TEL-4C08C28DE89B,DRV-1013,PR-240829-FGO54QQ,SES-040222B1,2025-03-09T11:08:00.000Z,32.789884,-96.756316,143.2,145.9,17.1,17.2,False,False,False,False,False,ios,4.2.1,58,LTE,-105,en_route_to_restaurant,0.2,0.07,True,clear,48.0,light,lunch,1.018,0,98,1.77
TEL-50C516A0FFED,DRV-1008,PR-240829-ROTWOSN,SES-679E03B9,2025-03-05T08:09:30.000Z,33.026698,-96.651,135.3,154.3,14.0,15.5,False,False,False,False,False,android,4.2.0,39,LTE,-71,en_route_to_restaurant,1.9,0.445,True,clear,51.9,moderate,breakfast,0.217,0,100,2.42
TEL-FF3EB3081574,DRV-1010,PR-240724-R8H8XTM,SES-D359308F,2025-03-07T01:27:00.000Z,33.024461,-96.77504,133.7,257.4,19.5,12.4,False,True,False,False,False,ios,4.2.0,90,5G,-76,en_route_to_customer,0.3,0.094,True,clear,47.3,heavy,late_night,1.72,0,92,3.23
TEL-DB249245EE4C,DRV-1017,PR-240623-WEW95KO,SES-7FA6BF32,2025-03-04T19:05:30.000Z,33.00644,-96.607023,170.8,33.1,17.5,17.8,False,False,False,False,False,android,4.1.2,63,offline,-76,en_route_to_customer,1.1,0.319,True,rain,86.1,moderate,dinner,1.171,0,100,3.22
TEL-2CFA09D02F77,DRV-1014,PR-240620-D85L8KE,SES-1594ED35,2025-03-10T08:59:30.000Z,32.993639,-96.635836,144.4,348.5,12.4,16.6,False,False,False,False,False,ios,4.1.2,72,LTE,-85,en_route_to_customer,0.2,0.038,True,clear,96.6,light,breakfast,2.933,0,100,2.09
TEL-B06BB4C9E60F,DRV-1019,,SES-F38F9945,2025-03-05T04:16:00.000Z,32.956987,-96.638201,167.4,0.0,0.0,9.4,False,False,False,False,False,android,4.1.2,54,wifi,-90,idle,0.0,0.0,True,rain,79.8,moderate,late_night,0.0,29,100,1.95
TEL-823CA114B5C5,DRV-1013,PR-240829-FGO54QQ,SES-040222B1,2025-03-09T11:06:00.000Z,32.793631,-96.761452,150.3,152.8,27.5,12.6,False,False,False,False,False,ios,4.2.1,60,LTE,-66,en_route_to_restaurant,0.8,0.384,True,clear,47.5,light,lunch,0.229,0,100,3.73
TEL-0FE3C81C57C3,DRV-1018,PR-240707-PXOH81G,SES-24F93AB8,2025-03-05T07:57:00.000Z,33.050347,-96.625936,122.8,159.2,19.7,6.4,False,False,False,False,False,android,4.1.2,64,5G,-105,en_route_to_customer,9.5,3.132,True,clear,88.0,moderate,breakfast,1.052,0,98,2.59
TEL-66E12B72A7B8,DRV-1003,PR-240826-YLNU39N,SES-FD1761FA,2025-03-06T02:32:30.000Z,33.016868,-96.773236,175.0,240.2,17.7,14.1,False,False,False,False,False,ios,4.1.2,51,LTE,-60,en_route_to_customer,4.6,1.345,True,rain,48.6,moderate,late_night,1.223,0,99,2.52
TEL-0FE10961A8AB,DRV-1017,PR-240803-3UV16O6,SES-787AA379,2025-03-04T21:13:00.000Z,32.920163,-96.61478,166.0,15.9,34.1,5.4,False,False,False,False,False,android,4.1.2,68,LTE,-72,en_route_to_restaurant,0.7,0.404,True,clear,87.9,light,late_night,0.82,0,98,2.16
TEL-DC3EDBB853BB,DRV-1004,PR-240806-78LZLH7,SES-CFC9249B,2025-03-03T06:10:00.000Z,32.751047,-96.825507,173.3,0.0,0.0,7.8,False,False,False,False,False,android,4.1.2,46,5G,-89,waiting_at_restaurant,0.0,0.0,True,rain,60.5,heavy,breakfast,0.547,44,97,1.96
TEL-220109F454EF,DRV-1002,PR-240702-YMI2RKF,SES-78FB38A3,2025-03-02T19:43:00.000Z,32.975614,-96.772717,171.0,0.0,0.0,12.8,False,False,False,False,False,ios,4.2.0,79,LTE,-55,waiting_at_restaurant,0.0,0.0,True,clear,60.4,light,dinner,1.413,39,100,3.78
TEL-0B8A47FDF31E,DRV-1006,PR-240730-J2M8ULX,SES-043CC3AA,2025-03-05T10:07:00.000Z,33.038192,-96.682715,166.7,226.7,39.9,13.3,False,False,False,False,False,ios,4.2.0,43,LTE,-76,en_route_to_customer,0.0,0.029,True,clear,85.7,light,breakfast,3.194,0,100,2.53
TEL-AA106630535E,DRV-1002,PR-240724-Y8RFQRA,SES-6FEA621D,2025-03-03T01:39:00.000Z,33.023702,-96.632415,129.1,0.0,0.0,14.2,False,False,False,False,False,ios,4.2.0,94,5G,-80,waiting_at_restaurant,0.0,0.0,True,clear,96.4,moderate,late_night,0.537,7,97,2.13
TEL-1A5F4C1B4E21,DRV-1012,PR-240604-2WQBOBD,SES-F2B2685C,2025-03-03T07:00:30.000Z,33.058255,-96.643229,146.7,0.0,0.0,18.0,False,False,False,False,True,android,4.2.0,41,wifi,-73,waiting_at_restaurant,0.0,0.0,True,fog,66.2,light,breakfast,1.363,43,76,1.37
TEL-B93AEB08E6E1,DRV-1010,PR-240724-R8H8XTM,SES-D359308F,2025-03-07T01:19:30.000Z,33.014476,-96.708161,131.8,315.3,9.3,14.6,False,False,False,False,False,ios,4.2.0,93,5G,-58,en_route_to_restaurant,7.6,1.179,True,clear,88.1,heavy,late_night,0.218,0,100,2.6
TEL-19650825F047,DRV-1010,PR-240821-6MDSNEE,SES-4842AC32,2025-03-07T07:39:30.000Z,32.98908,-96.756825,142.1,356.2,13.5,15.2,False,False,False,False,False,ios,4.2.0,97,wifi,-102,en_route_to_restaurant,0.3,0.076,True,clear,81.0,heavy,breakfast,0.523,0,100,1.75
TEL-55378C481B9A,DRV-1004,PR-240825-AO57FHO,SES-D794229A,2025-03-03T02:12:00.000Z,33.001233,-96.591895,123.2,0.0,0.0,12.4,False,False,False,False,True,android,4.1.2,59,LTE,-103,waiting_at_restaurant,0.0,0.0,False,clear,66.0,light,late_night,0.669,4,75,3.44
TEL-6111E47EB470,DRV-1015,PR-240627-RFRT7AZ,SES-5BD09E41,2025-03-05T18:49:00.000Z,32.750525,-96.830455,140.8,211.8,22.2,10.2,True,False,False,True,False,android,4.1.2,35,LTE,-105,en_route_to_customer,3.2,1.197,True,fog,49.6,moderate,dinner,1.288,0,66,1.55
TEL-E26EAB51B1F0,DRV-1005,PR-240827-6MJKENI,SES-B04623AF,2025-03-06T21:18:00.000Z,32.789074,-96.767611,174.2,187.9,19.1,15.5,False,False,False,False,False,ios,4.1.2,43,5G,-62,en_route_to_restaurant,0.2,0.055,True,clear,71.6,light,late_night,0.717,0,100,2.53
TEL-EA6FCDB0BCF6,DRV-1001,PR-240609-3UVFDJI,SES-E9558CF8,2025-03-08T03:09:00.000Z,32.979503,-96.805819,134.6,0.0,0.0,16.1,False,False,False,False,False,android,4.2.0,48,wifi,-103,delivered,0.0,0.0,True,clear,75.7,heavy,late_night,1.713,0,100,3.09
TEL-4DBA79C30B8D,DRV-1017,PR-240803-3UV16O6,SES-787AA379,2025-03-04T21:12:00.000Z,32.903375,-96.621945,163.1,17.7,34.0,6.3,False,False,False,False,False,android,4.1.2,69,LTE,-71,en_route_to_restaurant,2.9,1.624,True,clear,59.2,light,late_night,0.283,0,97,2.26
TEL-0207DF996915,DRV-1014,PR-240614-QPFN45W,SES-1CD2C920,2025-03-10T09:57:30.000Z,32.960268,-96.72864,145.0,0.0,0.0,10.5,False,False,False,False,False,ios,4.1.2,71,LTE,-105,delivered,0.0,0.0,True,fog,64.5,light,breakfast,2.461,0,100,3.68
TEL-24F4E59B186E,DRV-1014,PR-240701-N6UMK30,SES-0ABB5005,2025-03-09T20:08:30.000Z,33.01559,-96.663779,143.3,218.7,19.2,10.7,False,True,False,False,False,ios,4.1.2,36,5G,-70,en_route_to_customer,2.0,0.633,True,clear,67.3,moderate,dinner,1.501,0,92,1.47
TEL-E1B20484486E,DRV-1004,PR-240827-UKUPM25,SES-4230CF08,2025-03-03T08:19:00.000Z,33.007134,-96.787973,172.7,0.0,0.0,6.4,False,False,False,False,False,android,4.1.2,92,3G,-88,waiting_at_restaurant,0.0,0.0,True,rain,94.4,moderate,breakfast,0.635,39,100,1.78
TEL-F4E40F35B1E3,DRV-1011,PR-240718-F9JDD7V,SES-BAD854FB,2025-03-04T21:18:30.000Z,32.815918,-96.82294,174.7,241.6,16.7,16.6,False,False,False,False,False,android,4.2.1,94,wifi,-93,en_route_to_restaurant,0.6,0.172,True,clear,70.0,heavy,late_night,0.462,0,99,2.62
TEL-52CB92CB9EDF,DRV-1014,PR-240703-BI1I5EJ,SES-49056DAF,2025-03-10T01:38:00.000Z,32.982464,-96.637854,150.6,0.0,0.0,14.2,False,False,False,False,False,ios,4.1.2,48,5G,-93,waiting_at_restaurant,0.0,0.0,True,clear,83.5,heavy,late_night,0.303,27,100,3.76
TEL-FEB2CA75CBC3,DRV-1014,PR-240826-7DIGUH3,SES-77B878C5,2025-03-09T18:16:30.000Z,32.759149,-96.776891,159.5,188.0,13.9,6.7,False,False,True,False,False,ios,4.1.2,83,5G,-69,en_route_to_restaurant,3.6,0.825,False,clear,97.6,heavy,dinner,0.228,0,92,3.38
TEL-2AD35805EA9C,DRV-1010,PR-240602-1E1WZ6T,SES-5ADA5CF0,2025-03-06T17:46:00.000Z,32.758794,-96.794704,128.5,142.1,22.8,11.5,False,False,False,False,False,ios,4.2.0,68,LTE,-66,en_route_to_restaurant,0.1,0.039,True,rain,53.6,moderate,dinner,1.221,0,100,1.87
TEL-4FCD76CB01ED,DRV-1006,PR-240630-F7LCZOO,SES-985D1261,2025-03-05T05:26:00.000Z,33.075702,-96.620694,136.3,31.4,27.5,7.8,False,False,False,False,False,ios,4.2.0,80,5G,-102,en_route_to_restaurant,0.1,0.053,False,rain,64.6,light,breakfast,1.351,0,100,1.96
TEL-AB47AB5AFE0A,DRV-1004,PR-240825-AO57FHO,SES-D794229A,2025-03-03T02:18:00.000Z,32.962253,-96.647724,173.3,0.0,0.0,7.9,False,False,False,False,False,android,4.1.2,51,LTE,-67,delivered,0.0,0.0,False,clear,92.3,light,late_night,2.945,0,98,1.53
TEL-95A81CDF8EC1,DRV-1003,PR-240830-N82O3E9,SES-887862BA,2025-03-06T06:00:30.000Z,33.043197,-96.645261,151.9,338.5,14.5,16.6,False,True,False,False,True,ios,4.1.2,38,5G,-89,en_route_to_customer,4.5,1.098,True,clear,65.1,light,breakfast,1.396,0,64,1.74
